kodeEmiten,NamaEmiten,field,year,contextRef,id,name,NamaPemilik,AlamatPemilik
EDGE,PT INDOINTERNET TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank3CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00048_00_0001,PT SISNET MITRA SEJAHTERA,SHANTOU MARIA INVESTMENT CO LTD,"AXA TOWER - KUNINGAN CIY LT 07 SUITE 05 JALAN PROF DR SATRIO KAV 18, KELURAHAN/DESA KARET KUNINGAN, KECAMATAN SETIABUDI, JAKARTA SELATAN, PROVINSI DKI JAKARTA; DESA SAWOTRATAP GEDANGAN, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR; GEDUNG GRAHA IRAMA LT 15 JL. HR. RASUNA SAID BLOK X-1 KAVLING 1-2 KUNINGAN TIMUR SETIABUDI, JAKARTA SELATAN, PROVINSI DKI JAKARTA; GEDUNG MIDPLAZA 2 LANTAI 3, JALAN JENDRAL SUDIRMAN KAVLING 10-11, RT 10, RW 11, KELURAHAN/DESA KARET TENGSIN, KECAMATAN TANAH ABANG, JAKARTA PUSAT, PROVINSI DKI JAKARTA; GEDUNG PANORAMA LT.6 JL. TOMANG RAYA NO. 63 GROGOL PETAMBURAN, JAKARTA BARAT, PROVINSI DKI JAKARTA; GEDUNG PRUDENTIAL TOWER LANTAI 15, JALAN JEND. SUDIRMAN KAV. 79, KELURAHAN/DESA SETIABUDI, JAKARTA SELATAN, PROVINSI DKI JAKARTA; GEDUNG UTAMA PERTAMINA LT. 14, JL. MEDAN MERDEKA TIMUR 1 A , JAKARTA-10110, RT 002, RW 001, KELURAHAN/DESA GAMBIR, JAKARTA PUSAT, PROVINSI DKI JAKARTA; GRAHA ELNUSA, JL. TB SIMATUPANG KAV.1B, JAKARTA SELATAN, PROVINSI DKI JAKARTA; GREEN OFFICE PARK 9 3RD FLOOR, WING A , ZONE 5C , JALAN GRAND BOULEVARD, BSD GREEN OFFICE PARK, BSD CITY, DESA SAMPORA, KECAMATAN CISAUK, KABUPATEN TANGERANG – BANTEN, TANGERANG 15345 – INDONESIA, KELURAHAN/DESA SAMPORA, KABUPATEN TANGERANG, PROVINSI BANTEN; JAKARTA SELATAN, PROVINSI DKI JAKARTA; JALAN METRO DUTA KAVELING UE, KELURAHAN/DESA PONDOK PINANG, KECAMATAN KEBAYORAN LAMA, JAKARTA SELATAN, PROVINSI DKI JAKARTA; JALAN RADEN SALEH NOMOR 53, RT 001, RW 004, KELURAHAN/DESA CIKINI, KECAMATAN MENTENG, JAKARTA PUSAT, PROVINSI DKI JAKARTA; JALAN RAYA BEKASI KM. 22,, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL PULO LENTUT NO. 10 KWS INDUSTRI PULO GADUNG , KELURAHAN/DESA RAWATERATE, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. HAYAM WURUK NOMOR 8 LT. 14, JAKARTA PUSAT, PROVINSI DKI JAKARTA; JL. JOHAR NO.10 KEBON SIRIH, MENTENG, KELURAHAN/DESA MENTENG, JAKARTA PUSAT, PROVINSI DKI JAKARTA; JL. LETJEN SOEPRAPTO KAV. 4 NO 1, KELURAHAN/DESA CEMPAKA PUTIH TIMUR, JAKARTA PUSAT, PROVINSI DKI JAKARTA; JL. MAMPANG RAYA NO. 60, TEGAL PARANG,, JAKARTA SELATAN, PROVINSI DKI JAKARTA; JL. PULO KAMBING RAYA KAVELING II E NO. 08 KIP, KELURAHAN/DESA RAWA TERATE, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. RAWA GIRANG NO. 2 PULO GADUNG, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. RAYA BEKASI KM. 23,1 CAKUNG BARAT, CAKUNG, KELURAHAN/DESA CAKUNG BARAT, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. RAYA BEKASI KM.22, CAKUNG BARAT, KEC. CAKUNG, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. REMPOA RAYA NO. 11 RT 001 RW 010, REMPOA, CIPUTAT TIMUR, KOTA TANGERANG SELATAN, PROVINSI BANTEN; JL. YOS SUDARSO, SUNTER I, JAKARTA UTARA, PROVINSI DKI JAKARTA; JL.DANAU UWIS RT 28, KEL LOA IPUH, KABUPATEN KUTAI KARTANEGARA, PROVINSI KALIMANTAN TIMUR; JL.KH.AGUS SALIM NO.4, KELURAHAN/DESA PORIS PLAWAD, KECAMATAN CIPONDOH, KOTA TANGERANG, PROVINSI BANTEN; JL.PARADISE RAYA I NO.1, JAKARTA UTARA, PROVINSI DKI JAKARTA; JL.PULAU SOLOR KIM II, SAENTIS,, KABUPATEN DELI SERDANG, PROVINSI SUMATERA UTARA; JL.RAYA DARMO 23-25, KOTA SURABAYA, PROVINSI JAWA TIMUR; JL.RAYA PELABUHAN KABIL.KAV.NO.1, NONGSA - KABIL, KOTA BATAM, PROVINSI KEPULAUAN RIAU; KANTOR A.18 MGK KEMAYORAN, JL.ANGKASA KAV.B-6, KOTA BARU BANDAR KEMAYORAN, KELURAHAN/DESA GUNUNG SAHARI SELATAN, JAKARTA PUSAT, PROVINSI DKI JAKARTA; KOMPLEKS MASPION UNIT 1, JL. SAWOTRATAP - SIDOARJO., KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR; KOMPLEKS PT PUPUK KALIMANTAN TIMUR, BONTANG SELATAN, KOTA BONTANG, PROVINSI KALIMANTAN TIMUR; METROPOLITAN TOWER LT.9, JL. RADEN AJENG KARTINI KAV. 14, KELURAHAN/DESA CILANDAK, KECAMATAN TAHI BONAR SIMATUPANG, JAKARTA SELATAN, PROVINSI DKI JAKARTA; PONDOK INDAH OFFICE TOWER 3 LT. 3 JL. SULTAN ISKANDAR MUDA KAV V-TA PONDOK PINANG, KEBAYORAN LAMA, KELURAHAN/DESA PONDOK PINANG, JAKARTA SELATAN, PROVINSI DKI JAKARTA; WISMA 77 LT. 8, JL. LETJEND S. PARMAN KAV. 77, JAKARTA SELATAN, PROVINSI DKI JAKARTA; WISMA GAWI, LANTAI 4, TAMAN PERKANTORAN KUNINGAN, JALAN SETIABUDI SELATAN KAVELING 16-17, RT 010, RW 007, KELURAHAN/DESA KARET, KECAMATAN SETIABUDI, JAKARTA SELATAN, PROVINSI DKI JAKARTA; WISMA INDOVISION LT.10, GREEN GARDEN BLOK.Z.3, JL. PANJANG, KEL. KEDOYA UTARA, JAKARTA BARAT, PROVINSI DKI JAKARTA"
ELSA,ELNUSA TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank1CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00044_00_0001,PT PERTAMINA EP,PT PERTAMINA (PERSERO),"GD. STANDARD CHARTERED, JL PROF DR. SATRIO NO 164, LT 21"
ELSA,ELNUSA TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank5CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00051_00_0001,PT ANEKA KIMIA INTI,PT PANCAKUSUMA DIRGANTARA,"JALAN RAYA GUBENG NOMOR 19-21 GRAHA SA LANTAI 9, KOTA SURABAYA, PROVINSI JAWA TIMUR"
ELSA,ELNUSA TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_RelatedParty9Member,IXF1616000E02_1378_00020_00_0001,PT KILANG PERTAMINA INTERNASIONAL,SHANTOU ZHONGBIN HETAI IMPORT AND EXPORT TRADE,"GD. TMT 1,LT. 3, JL.CILANDAK KKO NO.1, CILANDAK TIMUR,PASAR MINGGU, JAKARTA SELATAN, PROVINSI DKI JAKARTA; GEDUNG UTAMA PERTAMINA LT. 14, JL. MEDAN MERDEKA TIMUR 1 A , JAKARTA-10110, RT 002, RW 001, KELURAHAN/DESA GAMBIR, JAKARTA PUSAT, PROVINSI DKI JAKARTA"
ELSA,ELNUSA TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_RelatedParty9Member,IXF1616000E02_1378_00020_00_0001,PT KILANG PERTAMINA INTERNASIONAL,SHANTOU ZHONGFU ELECTRONIC TECHNOLOGY CO LTD,"GD. EQUITY LT.17 UNIT F SCBD LOT.9, JL. JEND. SUDIRMAN KAV.52-53, JAKARTA SELATAN, PROVINSI DKI JAKARTA; GD. TMT 1,LT. 3, JL.CILANDAK KKO NO.1, CILANDAK TIMUR,PASAR MINGGU, JAKARTA SELATAN, PROVINSI DKI JAKARTA; GEDUNG UTAMA PERTAMINA LT. 14, JL. MEDAN MERDEKA TIMUR 1 A , JAKARTA-10110, RT 002, RW 001, KELURAHAN/DESA GAMBIR, JAKARTA PUSAT, PROVINSI DKI JAKARTA"
ELSA,ELNUSA TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_RelatedParty9Member,IXF1616000E02_1378_00020_00_0001,PT KILANG PERTAMINA INTERNASIONAL,SHANTOU MARIA INVESTMENT CO LTD,"AXA TOWER - KUNINGAN CIY LT 07 SUITE 05 JALAN PROF DR SATRIO KAV 18, KELURAHAN/DESA KARET KUNINGAN, KECAMATAN SETIABUDI, JAKARTA SELATAN, PROVINSI DKI JAKARTA; DESA SAWOTRATAP GEDANGAN, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR; GEDUNG GRAHA IRAMA LT 15 JL. HR. RASUNA SAID BLOK X-1 KAVLING 1-2 KUNINGAN TIMUR SETIABUDI, JAKARTA SELATAN, PROVINSI DKI JAKARTA; GEDUNG MIDPLAZA 2 LANTAI 3, JALAN JENDRAL SUDIRMAN KAVLING 10-11, RT 10, RW 11, KELURAHAN/DESA KARET TENGSIN, KECAMATAN TANAH ABANG, JAKARTA PUSAT, PROVINSI DKI JAKARTA; GEDUNG PANORAMA LT.6 JL. TOMANG RAYA NO. 63 GROGOL PETAMBURAN, JAKARTA BARAT, PROVINSI DKI JAKARTA; GEDUNG PRUDENTIAL TOWER LANTAI 15, JALAN JEND. SUDIRMAN KAV. 79, KELURAHAN/DESA SETIABUDI, JAKARTA SELATAN, PROVINSI DKI JAKARTA; GEDUNG UTAMA PERTAMINA LT. 14, JL. MEDAN MERDEKA TIMUR 1 A , JAKARTA-10110, RT 002, RW 001, KELURAHAN/DESA GAMBIR, JAKARTA PUSAT, PROVINSI DKI JAKARTA; GRAHA ELNUSA, JL. TB SIMATUPANG KAV.1B, JAKARTA SELATAN, PROVINSI DKI JAKARTA; GREEN OFFICE PARK 9 3RD FLOOR, WING A , ZONE 5C , JALAN GRAND BOULEVARD, BSD GREEN OFFICE PARK, BSD CITY, DESA SAMPORA, KECAMATAN CISAUK, KABUPATEN TANGERANG – BANTEN, TANGERANG 15345 – INDONESIA, KELURAHAN/DESA SAMPORA, KABUPATEN TANGERANG, PROVINSI BANTEN; JAKARTA SELATAN, PROVINSI DKI JAKARTA; JALAN METRO DUTA KAVELING UE, KELURAHAN/DESA PONDOK PINANG, KECAMATAN KEBAYORAN LAMA, JAKARTA SELATAN, PROVINSI DKI JAKARTA; JALAN RADEN SALEH NOMOR 53, RT 001, RW 004, KELURAHAN/DESA CIKINI, KECAMATAN MENTENG, JAKARTA PUSAT, PROVINSI DKI JAKARTA; JALAN RAYA BEKASI KM. 22,, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL PULO LENTUT NO. 10 KWS INDUSTRI PULO GADUNG , KELURAHAN/DESA RAWATERATE, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. HAYAM WURUK NOMOR 8 LT. 14, JAKARTA PUSAT, PROVINSI DKI JAKARTA; JL. JOHAR NO.10 KEBON SIRIH, MENTENG, KELURAHAN/DESA MENTENG, JAKARTA PUSAT, PROVINSI DKI JAKARTA; JL. LETJEN SOEPRAPTO KAV. 4 NO 1, KELURAHAN/DESA CEMPAKA PUTIH TIMUR, JAKARTA PUSAT, PROVINSI DKI JAKARTA; JL. MAMPANG RAYA NO. 60, TEGAL PARANG,, JAKARTA SELATAN, PROVINSI DKI JAKARTA; JL. PULO KAMBING RAYA KAVELING II E NO. 08 KIP, KELURAHAN/DESA RAWA TERATE, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. RAWA GIRANG NO. 2 PULO GADUNG, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. RAYA BEKASI KM. 23,1 CAKUNG BARAT, CAKUNG, KELURAHAN/DESA CAKUNG BARAT, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. RAYA BEKASI KM.22, CAKUNG BARAT, KEC. CAKUNG, JAKARTA TIMUR, PROVINSI DKI JAKARTA; JL. REMPOA RAYA NO. 11 RT 001 RW 010, REMPOA, CIPUTAT TIMUR, KOTA TANGERANG SELATAN, PROVINSI BANTEN; JL. YOS SUDARSO, SUNTER I, JAKARTA UTARA, PROVINSI DKI JAKARTA; JL.DANAU UWIS RT 28, KEL LOA IPUH, KABUPATEN KUTAI KARTANEGARA, PROVINSI KALIMANTAN TIMUR; JL.KH.AGUS SALIM NO.4, KELURAHAN/DESA PORIS PLAWAD, KECAMATAN CIPONDOH, KOTA TANGERANG, PROVINSI BANTEN; JL.PARADISE RAYA I NO.1, JAKARTA UTARA, PROVINSI DKI JAKARTA; JL.PULAU SOLOR KIM II, SAENTIS,, KABUPATEN DELI SERDANG, PROVINSI SUMATERA UTARA; JL.RAYA DARMO 23-25, KOTA SURABAYA, PROVINSI JAWA TIMUR; JL.RAYA PELABUHAN KABIL.KAV.NO.1, NONGSA - KABIL, KOTA BATAM, PROVINSI KEPULAUAN RIAU; KANTOR A.18 MGK KEMAYORAN, JL.ANGKASA KAV.B-6, KOTA BARU BANDAR KEMAYORAN, KELURAHAN/DESA GUNUNG SAHARI SELATAN, JAKARTA PUSAT, PROVINSI DKI JAKARTA; KOMPLEKS MASPION UNIT 1, JL. SAWOTRATAP - SIDOARJO., KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR; KOMPLEKS PT PUPUK KALIMANTAN TIMUR, BONTANG SELATAN, KOTA BONTANG, PROVINSI KALIMANTAN TIMUR; METROPOLITAN TOWER LT.9, JL. RADEN AJENG KARTINI KAV. 14, KELURAHAN/DESA CILANDAK, KECAMATAN TAHI BONAR SIMATUPANG, JAKARTA SELATAN, PROVINSI DKI JAKARTA; PONDOK INDAH OFFICE TOWER 3 LT. 3 JL. SULTAN ISKANDAR MUDA KAV V-TA PONDOK PINANG, KEBAYORAN LAMA, KELURAHAN/DESA PONDOK PINANG, JAKARTA SELATAN, PROVINSI DKI JAKARTA; WISMA 77 LT. 8, JL. LETJEND S. PARMAN KAV. 77, JAKARTA SELATAN, PROVINSI DKI JAKARTA; WISMA GAWI, LANTAI 4, TAMAN PERKANTORAN KUNINGAN, JALAN SETIABUDI SELATAN KAVELING 16-17, RT 010, RW 007, KELURAHAN/DESA KARET, KECAMATAN SETIABUDI, JAKARTA SELATAN, PROVINSI DKI JAKARTA; WISMA INDOVISION LT.10, GREEN GARDEN BLOK.Z.3, JL. PANJANG, KEL. KEDOYA UTARA, JAKARTA BARAT, PROVINSI DKI JAKARTA"
ELSA,ELNUSA TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_RelatedParty9Member,IXF1616000E02_1378_00020_00_0001,PT KILANG PERTAMINA INTERNASIONAL,SHANTOU JINJIA TRADING CO LTD,"BINTARO RAYA NO. 10A, KEL. KEBAYORAN LAMA UTARA, KEBAYORAN LAMA, JAKARTA SELATAN, PROVINSI DKI JAKARTA; DESA SAWOTRATAP NO.23 RT.02 RW.05, KABUPATEN SIDOARJO, PROVINSI JAWA TIMUR; GEDUNG SAHID SUDIRMAN CENTER, LANTAI 42 UNIT F, JALAN JENDERAL SUDIRMAN NOMOR. 86, RT 000, RW 000, KELURAHAN/DESA KARET TENGSIN, KECAMATAN TANAH ABANG, JAKARTA PUSAT, PROVINSI DKI JAKARTA; GEDUNG UTAMA PERTAMINA LT. 14, JL. MEDAN MERDEKA TIMUR 1 A , JAKARTA-10110, RT 002, RW 001, KELURAHAN/DESA GAMBIR, JAKARTA PUSAT, PROVINSI DKI JAKARTA; GRAHA ELNUSA, JL. TB SIMATUPANG KAV.1B, JAKARTA SELATAN, PROVINSI DKI JAKARTA; JALAN RADEN SALEH NOMOR 53, RT 001, RW 004, KELURAHAN/DESA CIKINI, KECAMATAN MENTENG, JAKARTA PUSAT, PROVINSI DKI JAKARTA; JL. GAYA MOTOR III NO.5, JAKARTA UTARA, KELURAHAN/DESA SUNGAI BAMBU, JAKARTA UTARA, PROVINSI DKI JAKARTA; JL.H.HASAN BASRI KOMP.PERTOKOAN KAYUTANGI PERMAI NO.A2-A4,RT.41, KEL.SEL MIAI, KOTA BANJARMASIN, PROVINSI KALIMANTAN SELATAN; JL.PULAU SOLOR KIM II, SAENTIS,, KABUPATEN DELI SERDANG, PROVINSI SUMATERA UTARA; JLN MT. HARYONO KAV.8 LT.9, RT 009/011, BIDARA CINA, JATINEGARA, KELURAHAN/DESA BIDARA CINA, KECAMATAN JATINEGARA, JAKARTA TIMUR, PROVINSI DKI JAKARTA; MANGKULUHUR CITY, LANTAI 07, JALAN JENDRAL GATOT SUBROTO KAVELING 1-3, RT 001, RW 004, KELURAHAN/DESA KARET SEMANGGI, KECAMATAN SETIABUDI, JAKARTA SELATAN, PROVINSI DKI JAKARTA"
ENZO,PT MORENZO ABADI PERKASA TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank2CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00045_00_0001,PT COMETA CAN,PT FUSENINDO,"JL. TELESONIC UJUNG KM 8 NO.5, KOTA TANGERANG, PROVINSI BANTEN"
EPMT,ENSEVAL PUTERA MEGATRADING TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank6CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00053_00_0001,PT FUJIFILM INDONESIA,FUJIFILM ASIA PACIFIC PTE LTD,"EIGHTYEIGHT @ KASABLANKA OFFICE TOWER LANTAI 36 UNIT A, B, DAN C JALAN CASABLANKA KAVELING 88, JAKARTA SELATAN 12870, JAKARTA SELATAN, PROVINSI DKI JAKARTA"
ERAA,ERAJAYA SWASEMBADA TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank5CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00052_00_0001,PT ERA FARMA INDONESIA,PT CITRA ANUGRAH SUKSES ABADI,"JAKARTA BARAT, PROVINSI DKI JAKARTA"
ERAA,ERAJAYA SWASEMBADA TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank5CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00052_00_0001,PT ERA FARMA INDONESIA,PT JAGAD UTAMA LESTARI,"JAKARTA BARAT, PROVINSI DKI JAKARTA"
ERAA,ERAJAYA SWASEMBADA TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank8CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00058_00_0001,PT ERA FARMA MEDIKA,PT ERA FARMA INDONESIA,"ERAJAYA PLAZA, JALAN BANDENGAN SELATAN NOMOR 20, RT 011, RW 005, KELURAHAN/DESA PEKOJAN, KECAMATAN TAMBORA, JAKARTA BARAT, PROVINSI DKI JAKARTA"
ERAA,ERAJAYA SWASEMBADA TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank2CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00046_00_0001,PT MEGA MULIA SERVINDO,PT TRISADA MULIA,"JL. RAWA BAHAGIA I NO.12, GROGOL, GROGOL PETAMBURAN, JAKARTA BARAT, PROVINSI DKI JAKARTA"
ERAA,ERAJAYA SWASEMBADA TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank8CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00057_00_0001,PT GARMIN INDONESIA DISTRIBUTION,GARMIN LTD,"GEDUNG NOBLE HOUSE, LANTAI 29 UNIT 126, JL. DR IDE ANAK AGUNG GDE AGUNG KAV. E4.2 NO. 2, RT 005, RW 003, KELURAHAN/DESA KUNINGAN TIMUR, KECAMATAN SETIABUDI, JAKARTA SELATAN, PROVINSI DKI JAKARTA"
ESSA,ESSA INDUSTRIES INDONESIA TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank2CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00047_00_0001,PT PERTAMINA EP,PT PERTAMINA (PERSERO),"GD. STANDARD CHARTERED, JL PROF DR. SATRIO NO 164, LT 21"
ESSA,ESSA INDUSTRIES INDONESIA TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank3CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00047_00_0001,PT IBM INDONESIA,IBM INTERNATIONAL GROUP BV,"THE PLAZA OFFICE TOWER, LT 16-18, JL MUHAMMAD THAMRIN KAV 28-30, RT 009, RW 005, KELURAHAN/DESA GONDANGDIA, JAKARTA PUSAT, PROVINSI DKI JAKARTA"
FAPA,PT FAP AGRI TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank4CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00051_00_0001,PT MULTI NABATI SULAWESI,WILMAR INTERNATIONAL LIMITED,"JL. BLABAK NO. 18, RT 00, RW 00, KELURAHAN/DESA 3 ILIR, KECAMATAN ILIR TIMUR II, KOTA PALEMBANG, PROVINSI SUMATERA SELATAN; JL. MT. HARYONO NO. 23-A, KELURAHAN/DESA PARIT TOKAYA, KOTA PONTIANAK, PROVINSI KALIMANTAN BARAT; JL. MW MARAMIS LINGKUNGAN V, RT 00, RW 00, KELURAHAN/DESA PACEDA, KECAMATAN MADIDIR, KOTA BITUNG, PROVINSI SULAWESI UTARA; JL. PUTRI HIJAU NO. 10, GEDUNG B & G TOWER, LT. 9, KELURAHAN/DESA KESAWAN, KOTA MEDAN, PROVINSI SUMATERA UTARA"
FAST,PT FAST FOOD INDONESIA TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank9CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00058_00_0001,PT ANEKA SATWITRA SARI FOOD,PT FAST FOOD INDONESIA TBK,"JALAN MT HARYONO NOMOR 7, RT 000, RW 000, KELURAHAN/DESA TEBET BARAT, KECAMATAN TEBET, JAKARTA SELATAN, PROVINSI DKI JAKARTA"
FAST,PT FAST FOOD INDONESIA TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank9CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00058_00_0001,PT ANEKA SATWITRA SARI FOOD,PT GELAEL SUPERMARKET,"JALAN MT HARYONO NOMOR 7, RT 000, RW 000, KELURAHAN/DESA TEBET BARAT, KECAMATAN TEBET, JAKARTA SELATAN, PROVINSI DKI JAKARTA"
FAST,PT FAST FOOD INDONESIA TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank10CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00041_00_0001,PT COCA-COLA DISTRIBUTION INDONESIA,PT COCACOLA BOTTLING INDONESIA,"SOUTH QUARTER TOWER C, LANTAI 22, JALAN. R. A. KARTINI, KAV. 8, RT 010, RW 004, KELURAHAN/DESA CILANDAK BARAT, KECAMATAN CILANDAK, JAKARTA SELATAN, PROVINSI DKI JAKARTA"
FAST,PT FAST FOOD INDONESIA TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank10CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00041_00_0001,PT COCA-COLA DISTRIBUTION INDONESIA,COCACOLA AMATIL LIMITED,"SOUTH QUARTER TOWER C, LANTAI 22, JALAN. R. A. KARTINI, KAV. 8, RT 010, RW 004, KELURAHAN/DESA CILANDAK BARAT, KECAMATAN CILANDAK, JAKARTA SELATAN, PROVINSI DKI JAKARTA"
FISH,FKS MULTI AGRO TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank2CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00047_00_0001,PT CJ FEED AND CARE INDONESIA,CJ GLOBAL HOLDINGS LIMITED,"JAKARTA SELATAN, PROVINSI DKI JAKARTA"
FISH,FKS MULTI AGRO TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank5CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00052_00_0001,PT PERMATA FOOD INDONESIA,PT FKS FOOD AND INGREDIENTS,"MENARA ASTRA, LT. 28, JL. JEND. SUDIRMAN KAV. 5-6 , RT 10, RW 11, KELURAHAN/DESA KARET TENGSIN, KECAMATAN TANAH ABANG, JAKARTA PUSAT, PROVINSI DKI JAKARTA; MENARA ASTRA, LT. 28, JL. JEND. SUDIRMAN KAV. 5-6, RT 10, RW 11, KELURAHAN/DESA KARET TENGSIN, KECAMATAN TANAH ABANG, JAKARTA PUSAT, PROVINSI DKI JAKARTA"
FISH,FKS MULTI AGRO TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank5CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00052_00_0001,PT PERMATA FOOD INDONESIA,PT TENE CAPITAL,"MENARA ASTRA, LT. 28, JL. JEND. SUDIRMAN KAV. 5-6, RT 10, RW 11, KELURAHAN/DESA KARET TENGSIN, KECAMATAN TANAH ABANG, JAKARTA PUSAT, PROVINSI DKI JAKARTA"
FISH,FKS MULTI AGRO TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank6CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00052_00_0001,PT PADI FLOUR NUSANTARA,BURAPA ASCENDING CO LTD,"MENARA ASTRA, LT. 27, JL. JEND. SUDIRMAN KAV. 5-6, RT 10, RW 11, KELURAHAN/DESA KARET TENGSIN, KECAMATAN TANAH ABANG, JAKARTA PUSAT, PROVINSI DKI JAKARTA"
FOOD,PT SENTRA FOOD INDONESIA TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank1CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00045_00_0001,PT LION SUPER INDO,DELHAIZE THE LION NEDERLAND BV,"GEDUNG PERKANTORAN BIDAKARA 2 LT.19-22, JL. JEND. GATOT SUBROTO KAV.71-73, KELURAHAN/DESA MENTENG, JAKARTA SELATAN, PROVINSI DKI JAKARTA"
GHON,PT GIHON TELEKOMUNIKASI INDONESIA TBK,idx-cor:PartyName,2022,PriorYearDuration_3616000_ThirdParty5Member,IXF3616000E02_1378_00051_00_0001,PT HUTCHISON 3 INDONESIA,HUTCHISON ASIA TELECOMMUNICATIONS LIMITED,"CAPITAL PLACE BUILDING, LEVEL 31-33, JL. JEND. GATOT SUBROTO KAV. 18, RT 06, RW 01, KELURAHAN/DESA KUNINGAN BARAT, KECAMATAN MAMPANG PRAPATAN, JAKARTA SELATAN, PROVINSI DKI JAKARTA"
GHON,PT GIHON TELEKOMUNIKASI INDONESIA TBK,idx-cor:PartyName,2022,PriorYearDuration_3616000_ThirdParty5Member,IXF3616000E02_1378_00051_00_0001,PT HUTCHISON 3 INDONESIA,PT TIGA TELEKOMUNIKASI INDONESIA,"CAPITAL PLACE BUILDING, LEVEL 31-33, JL. JEND. GATOT SUBROTO KAV. 18, RT 06, RW 01, KELURAHAN/DESA KUNINGAN BARAT, KECAMATAN MAMPANG PRAPATAN, JAKARTA SELATAN, PROVINSI DKI JAKARTA"
